1313174,3,1702661,16154085
1313175,3,1702661,16154085
1333986,3,1730841,16154085
281036,3,1609177,16177735
1070583,3,1609177,16177735
1147938,3,1998053,16177735
1228779,3,1609177,16177735
1115173,3,1555396,16201385
1108029,3,1600139,16225035
1113647,3,1600139,16225035
1240522,3,1916793,16272335
1060533,3,1597221,16295985
1070087,3,1948240,16295985
1082763,3,1597221,16295985
1082764,3,1597221,16295985
1082765,3,1597221,16295985
1460958,3,1948240,16295985
1084431,3,1576768,16319635
1084432,3,1576768,16319635
1190783,3,1576768,16319635
1338119,3,1736791,16319635
1338120,3,1736791,16319635
1338121,3,1736791,16319635
1338122,3,1736791,16319635
1292189,3,1676808,16343285
1060425,3,2029991,16366936
1060426,3,2029991,16366936
1122290,3,2029991,16366936
1169809,3,2029991,16366936
1064085,3,1610017,16390586
1064609,3,1670314,16390586
1149673,3,1659555,16390586
1168030,3,1610017,16390586
570498,3,1904231,16414236
1060835,3,1904231,16414236
1075215,3,1904231,16414236
1055847,3,1982639,16461536
1060154,3,1982639,16461536
1091785,3,1982639,16461536
1153869,3,1982639,16461536
1087892,3,1961713,16485186
1094542,3,1667040,16485186
1151397,3,1787924,16485186
1231263,3,1912836,16508836
1443380,3,1912836,16508836
1057325,3,1674375,16532486
1057325,3,1853810,16532486
1131874,3,1674375,16532486
1131874,3,1853810,16532486
1107512,3,1719366,16556136
1295047,3,1719366,16556136
1325570,3,1719366,16556136
1093866,3,1576784,16603436
1093867,3,1576784,16603436
1254538,3,1634886,16627086
1327937,3,1839629,16627086
1096675,3,2011375,16650736
1113352,3,1571938,16698036
1135902,3,1571938,16698036
1213751,3,1595843,16768987
1074719,3,1522259,16792637
1101779,3,1522259,16792637
1076551,3,1620079,16839937
1076553,3,1620079,16839937
1088221,3,1896591,16839937
1127989,3,1620079,16839937
1151723,3,1771161,16839937
1154602,3,1620079,16839937
1157390,3,1896591,16839937
1163710,3,1771161,16839937
83461,3,1893659,16887237
1056780,3,1893659,16887237
1056781,3,1893659,16887237
1062936,3,1970694,16887237
1224644,3,1893659,16887237
1058819,3,1993268,16934537
1067547,3,1993268,16934537
1064912,3,1922010,16958187
1084087,3,1620037,16981837
956232,3,1565059,17005487
1098123,3,1746724,17029137
1126465,3,1746724,17029137
234163,3,1676381,17052787
704445,3,1676381,17052787
1231363,3,1676381,17052787
1291884,3,1676381,17052787
1060533,3,1529796,17123737
1082763,3,1529796,17123737
1082764,3,1529796,17123737
1082765,3,1529796,17123737
1085394,3,2027554,17123737
1119668,3,2027554,17123737
1092776,3,1569223,17147387
1071090,3,1923988,17194688
1102198,3,1923988,17194688
1323386,3,1716165,17218338
1108480,3,1525511,17289288
1091785,3,1769510,17312938
1110084,3,1769510,17312938
1153869,3,1769510,17312938
1291460,3,1877834,17312938
1142170,3,1816754,17336588
1167513,3,1816754,17336588
1154776,3,1986122,17360238
1094542,3,1918025,17383888
1124367,3,1918025,17383888
1446028,3,1918025,17383888
1468189,3,1963487,17407538
688400,3,1933257,17454838
1064139,3,1929954,17454838
1085394,3,1929954,17454838
1129383,3,1929954,17454838
1319034,3,1710486,17454838
1063718,3,1557930,17478488
1078748,3,1512120,17502138
1078749,3,1512120,17502138
1078750,3,1512120,17502138
1078751,3,1512120,17502138
1055847,3,1833717,17525788
1058268,3,1578484,17525788
1191119,3,1578484,17525788
1145815,3,1925875,17573089
1106679,3,1636329,17596739
1381105,3,1801891,17620389
1065113,3,1832347,17644039
1059503,3,1541581,17667689
1075913,3,1592320,17667689
1094542,3,1768520,17667689
1102280,3,1768520,17667689
1113475,3,1541581,17667689
1124367,3,1768520,17667689
1139590,3,1541581,17667689
1162576,3,1664128,17667689
1172419,3,1592320,17667689
1063176,3,1618658,17691339
1198682,3,1618658,17691339
1238553,3,1618658,17691339
83461,3,1760777,17714989
1056780,3,1760777,17714989
1056781,3,1760777,17714989
1102145,3,1716358,17714989
1224644,3,1760777,17714989
1275653,3,1656896,17714989
1070559,3,1674014,17785939
1084519,3,1674014,17785939
1131807,3,1881451,17785939
1184160,3,1885860,17785939
1199898,3,1885860,17785939
1266252,3,1674014,17785939
1289986,3,1674014,17785939
1429010,3,1885860,17785939
255525,3,1699663,17809589
1068335,3,1678138,17809589
1098592,3,1699663,17809589
1155707,3,1699663,17809589
905876,3,1931289,17833239
1089829,3,1516643,17833239
1089830,3,1516643,17833239
1123655,3,1931289,17833239
1452758,3,1931289,17833239
1180622,3,1569000,17880539
1123833,3,1597193,17904189
1133390,3,1597193,17904189
1215326,3,1597193,17904189
1215327,3,1597193,17904189
462868,3,1936066,17975140
584599,3,1987491,17975140
1064581,3,1987491,17975140
1066579,3,1941130,17975140
1066580,3,1631914,17975140
1066580,3,1941130,17975140
1075778,3,1936066,17975140
1095600,3,1936066,17975140
1425041,3,1936066,17975140
1066579,3,1548275,17998790
1066580,3,1548275,17998790
462868,3,2019719,18022440
688400,3,1989769,18022440
1058487,3,2019719,18022440
1060533,3,1579854,18022440
1075778,3,2019719,18022440
1082763,3,1579854,18022440
1082764,3,1579854,18022440
1082765,3,1579854,18022440
1088994,3,2018958,18022440
1213335,3,1763433,18022440
1306789,3,1694556,18022440
1063390,3,1801878,18046090
1069780,3,2028523,18046090
1140100,3,2028523,18046090
1285560,3,2028523,18046090
1096949,3,1983359,18069740
1176705,3,1983359,18069740
1192204,3,1983359,18069740
1066978,3,1938466,18093390
1087206,3,1938466,18093390
1162975,3,1938466,18093390
1211797,3,1938466,18093390
1456283,3,1938466,18093390
1060153,3,1649776,18117040
1060154,3,1649776,18117040
538985,3,1678967,18140690
1056780,3,1552132,18306240
1095449,3,1637775,18306240
1211171,3,1637775,18306240
1257388,3,1637775,18306240
905876,3,1556859,18329890
1055139,3,1555261,18329890
1055139,3,1601027,18329890
1055139,3,1605180,18329890
1082536,3,1896438,18329890
1082925,3,1691747,18329890
1087839,3,1691747,18329890
1093606,3,1654440,18329890
1113588,3,1527987,18329890
1123655,3,1556859,18329890
1145685,3,1849567,18329890
1178050,3,1691747,18329890
1182020,3,1601027,18329890
1186709,3,1654440,18329890
1216369,3,1605180,18329890
1224186,3,1605180,18329890
1263273,3,1643246,18329890
1288985,3,1672682,18329890
1295705,3,1849567,18329890
1085843,3,1619855,18353540
1130789,3,1619855,18353540
1150770,3,1619855,18353540
1150771,3,1619855,18353540
1150772,3,1619855,18353540
1071481,3,1984482,18377191
1194686,3,2016959,18377191
129361,3,1593789,18448141
1100155,3,1593789,18448141
1123682,3,1713375,18448141
1211471,3,1593789,18448141
1254886,3,1713375,18448141
1321278,3,1713375,18448141
1031759,3,1763147,18471791
1077653,3,1763147,18471791
1356154,3,1763147,18471791
862679,3,1665293,18495441
862727,3,1665293,18495441
1056014,3,1622085,18495441
1100654,3,1665293,18495441
1061360,3,1824603,18519091
1140573,3,1542198,18519091
1181616,3,1824603,18519091
1057653,3,1951150,18566391
1462293,3,1951150,18566391
1065013,3,1537983,18590041
1132809,3,1537983,18590041
1195799,3,1681385,18613691
1296018,3,1681385,18613691
1296019,3,1681385,18613691
1493590,3,2013854,18613691
1066541,3,1583890,18637341
1130149,3,1583890,18637341
1199331,3,1583890,18637341
756795,3,1627393,18660991
756795,3,1753080,18660991
756795,3,1931215,18660991
1080532,3,1753080,18660991
1324501,3,1787476,18684641
1108029,3,1860679,18708291
1113647,3,1860679,18708291
1107447,3,1685357,18779242
1082432,3,1876700,18826542
1084520,3,1699820,18826542
1108163,3,1876700,18826542
1132754,3,1537948,18826542
1181463,3,1652323,18826542
1271778,3,1652323,18826542
1310992,3,1699820,18826542
1070780,3,1508967,18850192
1070781,3,1508967,18850192
1056780,3,1992181,18873842
1056781,3,1992181,18873842
1180577,3,1892447,18873842
1224644,3,1992181,18873842
1318818,3,1992181,18873842
1432537,3,1892447,18873842
1074048,3,1713780,18944792
1089478,3,1862774,18944792
1192693,3,1713780,18944792
1174878,3,2015135,18968442
1494188,3,2015135,18968442
1058569,3,1975537,18992092
1059503,3,2005846,18992092
1082458,3,1568098,18992092
1082459,3,1568098,18992092
1101779,3,1975537,18992092
1113475,3,2005846,18992092
1139590,3,2005846,18992092
1179267,3,1568098,18992092
1366960,3,1779824,18992092
1475321,3,1975537,18992092
1109448,3,1628534,19015742
1248348,3,1628534,19015742
1122824,3,1541333,19039392
1139152,3,1541333,19039392
1149673,3,1547819,19039392
1179836,3,2029520,19039392
1055139,3,1529244,19063042
1055139,3,1840621,19063042
1116229,3,1529244,19063042
1116230,3,1529244,19063042
1079270,3,1979958,19110342
1088994,3,1557458,19110342
1115172,3,1528610,19110342
1115173,3,1528610,19110342
1115423,3,1709267,19110342
1145556,3,1709267,19110342
1160665,3,1557458,19110342
1200647,3,1709267,19110342
1303021,3,1709267,19110342
1063477,3,1799495,19133992
1073500,3,1799495,19133992
1183445,3,1799495,19133992
1365304,3,1777543,19133992
1055877,3,1609588,19157642
1099844,3,1609588,19157642
1192203,3,1746977,19157642
1115247,3,1974321,19181293
1054932,3,1960539,19204943
1055176,3,1794275,19204943
1099767,3,1521217,19204943
1365304,3,2021028,19204943
1188209,3,1978001,19228593
1068632,3,1510816,19275893
1117738,3,1544714,19275893
658774,3,1889358,19299543
1105587,3,1642292,19299543
1107041,3,1653328,19299543
1262392,3,1642292,19299543
1272540,3,1653328,19299543
1057651,3,1671738,19323193
1079577,3,1671738,19323193
1094719,3,1865475,19323193
1124827,3,1572575,19323193
1186223,3,1865475,19323193
1057428,3,1715061,19346843
1067547,3,2031305,19346843
1072568,3,1617326,19346843
1117033,3,1617326,19346843
1117777,3,1617326,19346843
1221085,3,1662846,19346843
952336,3,1620725,19370493
1064003,3,1506436,19370493
1064004,3,1506436,19370493
1064005,3,1506436,19370493
1097679,3,1830807,19370493
1180652,3,2033559,19370493
1191921,3,1577767,19370493
1191921,3,1593237,19370493
1230286,3,2033559,19370493
1398251,3,1830807,19370493
756795,3,1513348,19394143
860085,3,2006268,19394143
1065698,3,1513348,19394143
1166343,3,2006268,19394143
1071560,3,1554955,19441443
1087268,3,2015403,19441443
1095995,3,1650968,19441443
1123801,3,1554955,19441443
1137279,3,2015403,19441443
1171761,3,1967859,19441443
1082563,3,1525066,19465093
1107725,3,1525066,19465093
1323705,3,1716656,19465093
632365,3,1667649,19488743
994047,3,1790376,19488743
1066671,3,1994216,19488743
1071925,3,1990918,19488743
1084662,3,1667649,19488743
1109783,3,1944480,19488743
1164365,3,1790376,19488743
1207678,3,2013637,19488743
1291125,3,1790376,19488743
1484389,3,1994216,19488743
1484390,3,1994216,19488743
83522,3,1722267,19512393
1057256,3,1568348,19512393
1113352,3,1879656,19512393
1135902,3,1879656,19512393
1162382,3,1823164,19512393
1179618,3,1568348,19512393
1179619,3,1568348,19512393
1393715,3,1823164,19512393
1110087,3,1586501,19536043
1130775,3,2004989,19559693
1167979,3,1662834,19559693
1213751,3,2004989,19559693
1280866,3,1662834,19559693
404928,3,1585692,19606994
860085,3,1585692,19606994
1054932,3,1585692,19606994
1101779,3,1553393,19606994
1151723,3,1650908,19606994
1158195,3,1553393,19606994
1163710,3,1650908,19606994
1216688,3,1598477,19606994
1216689,3,1598477,19606994
1216690,3,1598477,19606994
1216691,3,1598477,19606994
1216692,3,1598477,19606994
1283726,3,1697352,19606994
1309088,3,1697352,19606994
1309089,3,1697352,19606994
1055063,3,1875294,19630644
1423578,3,1875294,19630644
1423579,3,1875294,19630644
1064139,3,1506483,19654294
1426950,3,1950203,19701594
1461871,3,1950203,19701594
1083509,3,1532449,19748894
1122417,3,1532449,19748894
1058458,3,1902177,19772544
1058459,3,1902177,19772544
1058460,3,1902177,19772544
1074719,3,1694579,19772544
1101779,3,1694579,19772544
462732,3,1511504,19796194
1076979,3,1511504,19796194
1216689,3,1696078,19796194
1216692,3,1696078,19796194
1244592,3,1696078,19796194
1308091,3,1696078,19796194
1308092,3,1696078,19796194
1130070,3,1658031,19819844
281003,3,1988002,19843494
281036,3,1988002,19843494
1086024,3,1988002,19843494
1333739,3,1730503,19843494
1054967,3,1933701,19867144
1099037,3,1861128,19867144
1155120,3,1933701,19867144
1270954,3,1861128,19867144
1058799,3,1840532,19890794
1146835,3,1840532,19890794
1177482,3,1663788,19890794
83461,3,1928308,19938094
1056780,3,1928308,19938094
1056781,3,1928308,19938094
1236721,3,1713472,19938094
1296018,3,1780793,19938094
1318818,3,1928308,19938094
1106072,3,1538874,19961744
1110257,3,1538874,19961744
1181106,3,1569335,19961744
1181107,3,1569335,19961744
1191052,3,1830531,19961744
1369646,3,1783755,19961744
1380670,3,1801151,19961744
1398095,3,1830531,19961744
1073290,3,1509936,19985395
1079270,3,1916548,19985395
1066580,3,1705462,20009045
1112181,3,1623611,20009045
1121810,3,1623611,20009045
1444992,3,1915957,20009045
1061522,3,2023931,20079995
1065809,3,2023931,20079995
1093389,3,2023931,20079995
1069837,3,1877952,20103645
1054932,3,1661668,20127295
1177135,3,1641522,20127295
1177135,3,1885319,20127295
1177136,3,1641522,20127295
1177136,3,1885319,20127295
1188235,3,1661668,20127295
1260697,3,1641522,20127295
1260697,3,1885319,20127295
862679,3,1534424,20150945
862679,3,1547199,20150945
862727,3,1534424,20150945
862727,3,1547199,20150945
1054957,3,1534424,20150945
1057249,3,1821434,20150945
1068039,3,1699974,20150945
1085843,3,1756728,20150945
1086362,3,1821434,20150945
1100654,3,1534424,20150945
1100654,3,1547199,20150945
1121549,3,1547199,20150945
1130789,3,1756728,20150945
1150770,3,1756728,20150945
1150771,3,1756728,20150945
1150772,3,1756728,20150945
1151586,3,1699974,20150945
1225352,3,1821434,20150945
1318811,3,1710186,20150945
1392713,3,1821434,20150945
1392714,3,1821434,20150945
1150522,3,1548335,20174595
1150523,3,1548335,20174595
1150524,3,1548335,20174595
1071253,3,1865926,20198245
1083346,3,1638109,20198245
1113550,3,1837066,20198245
1152252,3,1837066,20198245
1257673,3,1638109,20198245
1401892,3,1837066,20198245
1115172,3,2020240,20221895
1054912,3,2016841,20245545
1070211,3,1926842,20292845
1079375,3,1921449,20292845
1085348,3,1593730,20292845
1092719,3,1926842,20292845
1119062,3,1921449,20292845
1109428,3,1762735,20316495
1192435,3,1762735,20316495
1201128,3,1762735,20316495
1060066,3,1825903,20340145
1067574,3,1825903,20340145
1077909,3,1825903,20340145
1149741,3,1825903,20340145
1078749,3,1580953,20387446
1195799,3,1580953,20387446
1281158,3,1961730,20387446
1467395,3,1961730,20387446
1103709,3,1703410,20411096
1236721,3,1703410,20411096
1076684,3,1736932,20434746
1084283,3,1515556,20434746
1084283,3,1953231,20434746
1087391,3,1515556,20434746
1087391,3,1953231,20434746
1087392,3,1515556,20434746
1249415,3,1736932,20434746
1463322,3,1953231,20434746
1124996,3,1939085,20458396
921749,3,1530659,20482046
1055139,3,1570029,20482046
1055139,3,1598195,20482046
1055139,3,2011010,20482046
1067926,3,1686220,20482046
1084291,3,1651619,20482046
1090097,3,1686220,20482046
1103968,3,1940410,20482046
1118674,3,1530659,20482046
1122043,3,1640357,20482046
1150835,3,1548567,20482046
1163828,3,1992572,20482046
1169029,3,1992572,20482046
1172508,3,2004372,20482046
1172509,3,2004372,20482046
1177116,3,1858053,20482046
1182116,3,1570029,20482046
1185020,3,1640357,20482046
1216369,3,1598195,20482046
1259765,3,1640396,20482046
1271105,3,1651619,20482046
1324086,3,2023096,20482046
1414304,3,1858053,20482046
1445135,3,1916191,20482046
1457191,3,1940410,20482046
1489200,3,2004372,20482046
1497805,3,2023096,20482046
1067533,3,1983832,20505696
1075013,3,1983832,20505696
1112642,3,1660501,20505696
1147004,3,1546058,20505696
1201330,3,1983832,20505696
1278806,3,1660501,20505696
1441662,3,1983832,20505696
1078959,3,1955092,20529346
1100818,3,1800162,20529346
416419,3,1688492,20576646
30678,3,1588272,20600296
1079239,3,1732585,20600296
1118336,3,1588272,20600296
1123021,3,1732585,20600296
1132589,3,1588272,20600296
1212070,3,1732585,20600296
1349228,3,1903643,20600296
19734,3,1643947,20623946
1002889,3,1821796,20623946
1065593,3,1821796,20623946
1162594,3,1665731,20623946
1187707,3,1665731,20623946
1211479,3,1643947,20623946
1283322,3,1665731,20623946
1392938,3,1821796,20623946
259869,3,1579299,20647596
422917,3,1615965,20647596
923532,3,1615965,20647596
924035,3,1615965,20647596
924120,3,1615965,20647596
924219,3,1615965,20647596
1056761,3,1680483,20647596
1064253,3,1680483,20647596
1072111,3,1615965,20647596
1072112,3,1615965,20647596
1089029,3,1646047,20647596
1089029,3,1660446,20647596
1091231,3,1615965,20647596
1095171,3,1616886,20647596
1095172,3,1616886,20647596
1095456,3,1615965,20647596
1095783,3,1536321,20647596
1097732,3,1615965,20647596
1099998,3,1522816,20647596
1102498,3,1999384,20647596
1102895,3,1522816,20647596
1105021,3,1615965,20647596
1159175,3,1646047,20647596
1159175,3,1660446,20647596
1168752,3,1713688,20647596
1172810,3,1615965,20647596
1172811,3,1615965,20647596
1172812,3,1615965,20647596
1172813,3,1615965,20647596
1193777,3,1579299,20647596
1193778,3,1579299,20647596
1201427,3,1660446,20647596
1221487,3,1713688,20647596
1251772,3,1876243,20647596
1295316,3,1680483,20647596
1295317,3,1680483,20647596
1299105,3,1713688,20647596
1321535,3,1713688,20647596
1473746,3,1972453,20647596
1094824,3,1625396,20671246
1002889,3,1918844,20694896
1065592,3,1719707,20694896
1065593,3,1918844,20694896
1065619,3,1586061,20694896
1067171,3,1745998,20694896
1079352,3,1601943,20694896
1082763,3,1630225,20694896
1082764,3,1630225,20694896
1082765,3,1630225,20694896
1089041,3,1719707,20694896
1096761,3,1609772,20694896
1188209,3,1609772,20694896
1220658,3,1601943,20694896
1220796,3,2025113,20694896
1223810,3,1745998,20694896
756795,3,1753705,20765846
1056439,3,1720442,20765846
1056776,3,1795916,20765846
1089484,3,2027834,20765846
1105586,3,1741828,20765846
1105588,3,1741828,20765846
1142198,3,1544335,20765846
1146492,3,1545712,20765846
1146493,3,1545712,20765846
1183795,3,1984917,20765846
1183796,3,1984917,20765846
1235158,3,1741828,20765846
1262923,3,1753705,20765846
1294339,3,1679238,20765846
1323592,3,1795916,20765846
1499933,3,2027834,20765846
1060356,3,1828406,20789497
1060357,3,1828406,20789497
1085348,3,1843277,20789497
1089312,3,1843277,20789497
1306427,3,1843277,20789497
1322794,3,1715388,20789497
756795,3,1932316,20813147
756795,3,1956337,20813147
1074223,3,1708127,20813147
1087330,3,1726955,20813147
1099037,3,1726955,20813147
1106199,3,1563598,20813147
1106199,3,1932316,20813147
1132754,3,1612748,20813147
1165952,3,1956337,20813147
1211434,3,1956337,20813147
1232995,3,1708127,20813147
1122463,3,1639767,20836797
1191376,3,1577323,20836797
1209050,3,1591660,20836797
1209051,3,1591660,20836797
1224085,3,1639767,20836797
1251456,3,1631716,20860447
561669,3,1616062,20931397
1059891,3,1680343,20931397
1102145,3,1819227,20931397
1192269,3,2032625,20931397
1213054,3,1680343,20931397
1303021,3,2032625,20931397
422917,3,1563335,20955047
923532,3,1563335,20955047
924035,3,1563335,20955047
924219,3,1563335,20955047
1058456,3,1504447,20955047
1058457,3,1504447,20955047
1072111,3,1563335,20955047
1072112,3,1563335,20955047
1073194,3,1779067,20955047
1078264,3,1563335,20955047
1091231,3,1563335,20955047
1095456,3,1563335,20955047
1097732,3,1563335,20955047
1118173,3,1563335,20955047
1168752,3,1563335,20955047
1172810,3,1563335,20955047
1172811,3,1563335,20955047
1172812,3,1563335,20955047
1172813,3,1563335,20955047
1211171,3,1593502,20955047
1211172,3,1593502,20955047
258327,3,1689532,20978697
258327,3,1917894,20978697
1055385,3,1766948,20978697
1055866,3,1742646,20978697
1065593,3,1766948,20978697
1067926,3,1742646,20978697
1094092,3,1766948,20978697
1110396,3,1624158,20978697
1115670,3,1624158,20978697
1116380,3,1809678,20978697
1159176,3,1709293,20978697
1254951,3,1709293,20978697
1302631,3,1689532,20978697
1318129,3,1709293,20978697
1329306,3,1724388,20978697
589672,3,1901921,21002347
1060357,3,1901033,21002347
1061146,3,1592530,21002347
1062842,3,1616933,21002347
1071560,3,1533254,21002347
1072948,3,2000266,21002347
1075629,3,1655340,21002347
1079206,3,1655340,21002347
1097733,3,1901921,21002347
1098057,3,1616933,21002347
1123801,3,1533254,21002347
1132901,3,2000266,21002347
1179714,3,1655340,21002347
1203488,3,1901921,21002347
1257479,3,2000266,21002347
1263957,3,1643964,21002347
1437226,3,1901033,21002347
1487139,3,2000266,21002347
1065619,3,1540564,21025997
1070136,3,1979756,21025997
1101985,3,1540564,21025997
1103957,3,1540564,21025997
1137808,3,1540564,21025997
1213335,3,1979756,21025997
1062408,3,1715232,21073297
1322674,3,1715232,21073297
1061178,3,2019069,21096947
1082575,3,2019069,21096947
1139925,3,1615775,21096947
254931,3,2031988,21120597
258327,3,1789402,21120597
1082743,3,1579475,21120597
1094303,3,1789402,21120597
1110335,3,1782491,21120597
1161282,3,1782491,21120597
1183075,3,1579475,21120597
1193979,3,1579475,21120597
1243720,3,2031988,21120597
1257140,3,1828875,21120597
1280357,3,1789402,21120597
1302744,3,1689700,21120597
1373129,3,1789402,21120597
1061775,3,1885416,21144247
1063561,3,1792263,21144247
1072406,3,1885416,21144247
1073169,3,1792263,21144247
1078753,3,1792263,21144247
1096390,3,2032180,21144247
1112642,3,1865318,21144247
1133026,3,1865318,21144247
1195700,3,2032180,21144247
1195701,3,2032180,21144247
1206446,3,1792263,21144247
1207893,3,1885416,21144247
1230220,3,1610464,21144247
1230220,3,1660721,21144247
1501720,3,2032180,21144247
416419,3,1835941,21167897
1059518,3,1835941,21167897
1063185,3,1638000,21167897
1069268,3,1835941,21167897
1079587,3,1643336,21167897
1100818,3,1643336,21167897
1114978,3,1533846,21167897
1115823,3,1835941,21167897
1117184,3,1638000,21167897
1122289,3,1738482,21167897
1124858,3,1533846,21167897
1184161,3,1595616,21167897
1257582,3,1638000,21167897
1339501,3,1738482,21167897
887040,3,1587601,21191548
1066324,3,1830177,21191548
1067918,3,1830177,21191548
1087591,3,1708763,21191548
1106679,3,1524686,21191548
1119070,3,1738285,21191548
1126703,3,1587601,21191548
1256210,3,1738285,21191548
1387553,3,1812370,21191548
1094719,3,1604936,21215198
1186223,3,1604936,21215198
1382509,3,1804004,21238848
1114978,3,1637067,21262498
1189581,3,1930698,21262498
1057078,3,2022142,21286148
1071876,3,1996964,21286148
1079448,3,1557850,21286148
1103528,3,1735397,21286148
1176732,3,2022142,21286148
613083,3,1826889,21309798
976871,3,1910269,21309798
1078378,3,1512039,21309798
1078379,3,1512039,21309798
1078380,3,1512039,21309798
1122463,3,1826889,21309798
1309467,3,1910269,21309798
1395910,3,1826889,21309798
202847,3,1591554,21333448
1109428,3,1591554,21333448
1162382,3,1689106,21333448
1208937,3,1591554,21333448
1216689,3,1734915,21333448
1216690,3,1734915,21333448
1281957,3,1734915,21333448
1057466,3,1865860,21357098
1062484,3,1705453,21357098
1072756,3,1752639,21357098
1076185,3,1704577,21357098
1076739,3,1705453,21357098
1077346,3,1865860,21357098
1082005,3,1666980,21357098
1089484,3,1704577,21357098
1089485,3,1704577,21357098
1099010,3,1999166,21357098
1055683,3,1774859,21380748
1055684,3,1774859,21380748
1062781,3,1844933,21380748
1195884,3,1844933,21380748
1228084,3,1844933,21380748
1229243,3,1774859,21380748
1066153,3,1956765,21428048
1098057,3,1676322,21428048
1138439,3,1956765,21428048
1097678,3,1672765,21451698
1097679,3,1672765,21451698
1123973,3,1952148,21451698
1163510,3,1556964,21451698
1163511,3,1556964,21451698
1163512,3,1556964,21451698
1163513,3,1556964,21451698
